loc,lloc,scloc,comments,single_comments,multi_comments,blanks,h1,h2,n1,n2,vocabulary,length,volume,difficulty,effort,bugs,LargeClass,comment_density,blank_line_ratio
0.01561840439003799,0.027928303459774904,0.016061279960464542,0.041237113402061855,0.045454545454545456,0.007050092764378478,0.011772400261608895,0.0,0.0025684931506849314,0.0010449320794148381,0.0016835016835016836,0.002521008403361345,0.001460387002555677,0.0004259944639546455,0.0,1.214252932152815e-05,0.00042599440785508755,1,2.6401207352287237,0.7537035323265782
0.0052061347966793296,0.007503126302626095,0.00716580182851495,0.013745704467353952,0.0,0.0018552875695732837,0.003924133420536298,0.0,0.0008561643835616438,0.0,0.0005611672278338945,0.0008403361344537816,0.00036509675063891927,9.835813437141755e-05,0.0,2.8035963649116786e-06,9.835815214104623e-05,1,2.6397827219913337,0.7536070360688144
0.02673420571267764,0.049604001667361404,0.033110946380034596,0.061855670103092786,0.05681818181818182,0.008163265306122448,0.014388489208633094,0.22727272727272724,0.02482876712328767,0.01671891327063741,0.017957351290684626,0.028571428571428574,0.017524644030668127,0.009157721545720136,0.10381019293012761,0.001734204817470401,0.009157721541168944,1,2.3136410756608194,0.5381850943383681
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.02354480052321779,0.4090909090909091,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.24060963083026238,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.570115316895917
0.03489517377233713,0.06836181742392664,0.04398319743019521,0.04810996563573883,0.04166666666666667,0.008348794063079777,0.018312622629169394,0.36363636363636365,0.03082191780821918,0.019853709508881923,0.020763187429854096,0.03697478991596639,0.02044541803577948,0.011366687082543334,0.1528094056302877,0.003011548105607855,0.011366686992068003,1,1.3786601920774626,0.5247745139235339
0.007598142676234699,0.012505210504376824,0.01013096120583148,0.010309278350515464,0.022727272727272728,0.001484230055658627,0.003924133420536298,0.22727272727272724,0.0136986301369863,0.013584117032392897,0.014590347923681257,0.01764705882352941,0.014238773274917854,0.006550313732042731,0.15811426442881074,0.001796595795059433,0.006550313652794222,1,1.3566370299581756,0.5163915967532101
0.02673420571267764,0.05085452271779908,0.026439337781072398,0.04810996563573883,0.08522727272727272,0.008348794063079777,0.014388489208633094,0.22727272727272724,0.01113013698630137,0.008359456635318705,0.008417508417508417,0.015126050420168069,0.008397225264695144,0.003786253824859991,0.10857698751933911,0.0007519664034684919,0.003786253738766911,1,1.7994986144028595,0.5381850943383681
0.040664133952441256,0.07565652355147978,0.03657029898690388,0.05154639175257732,0.08522727272727272,0.008348794063079777,0.02877697841726619,0.22727272727272724,0.017123287671232876,0.013584117032392897,0.01346801346801347,0.02100840336134454,0.013508579773640015,0.006549405886878191,0.11387342590236291,0.0013459601215234163,0.006549405900457943,1,1.26758199820175,0.7076572882047181
0.020261713803292527,0.04626927886619425,0.021991598715097604,0.030927835051546393,0.08522727272727272,0.001484230055658627,0.015042511445389144,0.36363636363636365,0.028253424657534245,0.018808777429467086,0.020763187429854096,0.034453781512605045,0.020080321285140562,0.010971471084238753,0.1679282532802285,0.0031641376578406444,0.010971471011657324,1,1.526342194426142,0.7423739777119517
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.3181818181818182,0.0351027397260274,0.02925809822361547,0.024130190796857465,0.040336134453781515,0.025921869295363272,0.014638341052796721,0.13682465903140795,0.003511981100026185,0.01463834101909599,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.04620706696318261,0.04810996563573883,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06060606060606061,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.30923977923055535,0.00760108838931754,0.03210293391241524,1,1.1649378077008399,0.7126441461198962
0.018151118615449557,0.038766152563568156,0.020014825796886584,0.027491408934707903,0.06818181818181818,0.0037105751391465673,0.015042511445389144,0.2727272727272727,0.0136986301369863,0.01149425287356322,0.012906846240179574,0.018487394957983194,0.012413289521723256,0.005821705821191803,0.16465692367544763,0.001657972972908419,0.005821705784865103,1,1.514501393314471,0.8286917777512881
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.2977910351023375,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.04250061774153694,0.04810996563573883,0.05681818181818182,0.008348794063079777,0.029431000654022238,0.4090909090909091,0.0410958904109589,0.02925809822361547,0.028058361391694726,0.04789915966386555,0.028477546549835708,0.016730900021738965,0.17440415067171422,0.004982769930819577,0.01673089995211096,1,1.1649378077008399,0.7126441461198962
0.033910229351343746,0.040433513964151735,0.02322708178897949,0.07731958762886598,0.08522727272727272,0.004081632653061224,0.029431000654022238,0.045454545454545456,0.003424657534246575,0.0010449320794148381,0.002244668911335578,0.004201680672268907,0.0018254837531945967,0.000630213421828536,0.0185375344518085,3.7962518590152375e-05,0.000630213405694621,1,2.280058526565984,0.8678836248930039
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.02681491170699804,0.4090909090909091,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.2148077457045612,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.6492979997981277
0.007598142676234699,0.017924135056273445,0.01013096120583148,0.027491408934707903,0.03787878787878788,0.0,0.003924133420536298,0.18181818181818182,0.009417808219178082,0.00522466039707419,0.00617283950617284,0.012605042016806723,0.005841548010222709,0.0025554283703786815,0.074150137807234,0.0003723405923038294,0.002555428329403391,1,3.617698746555135,0.5163915967532101
0.038553538764598286,0.038766152563568156,0.0506548060291574,0.058419243986254296,0.06060606060606061,0.005194805194805195,0.009156311314584697,0.22727272727272724,0.0136986301369863,0.012539184952978058,0.01346801346801347,0.01764705882352941,0.013143483023001095,0.0060657976324577315,0.1450289460096871,0.0015415053779927728,0.0060657975496908045,1,1.5152364898707145,0.2374898418702455
0.020261713803292527,0.041684035014589414,0.025945144551519646,0.06529209621993128,0.06060606060606061,0.0018552875695732837,0.013734466971877045,0.22727272727272724,0.03938356164383561,0.025078369905956115,0.02693602693602694,0.04285714285714286,0.02628696604600219,0.015061944946242856,0.0974206597612989,0.0026962618830295277,0.015061944958910833,1,3.222277966010744,0.6778197187804776
0.01125650766849585,0.018757815756565235,0.012849023968371634,0.01718213058419244,0.01893939393939394,0.0044526901669758815,0.009156311314584697,0.2727272727272727,0.01797945205479452,0.01149425287356322,0.012345679012345678,0.0226890756302521,0.012048192771084338,0.005999174876868822,0.11712351312396507,0.0012642706552385202,0.005999174847663742,1,1.526281934701822,0.8133515502910691
0.040523427606585054,0.07565652355147978,0.0506548060291574,0.027491408934707903,0.022727272727272728,0.005194805194805195,0.017658600392413345,0.3181818181818182,0.06678082191780821,0.055381400208986416,0.05780022446689114,0.07142857142857144,0.056955093099671415,0.032102933899831994,0.17669320813630288,0.00760108838931754,0.03210293391241524,1,0.6783910485200946,0.4357520003451916
0.005909666525960321,0.0141725719049604,0.00815418828762046,0.003436426116838488,0.003787878787878788,0.0033395176252319107,0.0013080444735120995,0.0909090909090909,0.0059931506849315065,0.0020898641588296763,0.003928170594837262,0.007563025210084034,0.003285870755750274,0.0012872320082452432,0.037075068903617,0.00011414435402824881,0.0012872320148909651,1,0.5813940105985193,0.22130236374646056
0.038553538764598286,0.038766152563568156,0.0506548060291574,0.058419243986254296,0.06060606060606061,0.005194805194805195,0.009156311314584697,0.22727272727272724,0.0136986301369863,0.012539184952978058,0.01346801346801347,0.01764705882352941,0.013143483023001095,0.0060657976324577315,0.1450289460096871,0.0015415053779927728,0.0060657975496908045,1,1.5152364898707145,0.2374898418702455
0.008301674405515689,0.017924135056273445,0.01111934766493699,0.013745704467353952,0.015151515151515152,0.0022263450834879408,0.004578155657292349,0.13636363636363635,0.010273972602739725,0.00522466039707419,0.006734006734006735,0.012605042016806723,0.006206644760861629,0.0027013636287015804,0.055612603355425505,0.00031410433277062914,0.0027013636291263014,1,1.6555755165133674,0.5514073458367773
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.22727272727272724,0.06892123287671233,0.05433646812957158,0.05611672278338946,0.07689075630252101,0.05549470609711574,0.032102933899831994,0.10491022245927066,0.006886101575906477,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.04543559816590246,0.0506548060291574,0.044673539518900345,0.04924242424242424,0.008348794063079777,0.017004578155657292,0.2727272727272727,0.06164383561643835,0.051201671891327065,0.053310886644219985,0.06554621848739497,0.05257393209200439,0.032102933899831994,0.15210935803505676,0.00760108838931754,0.03210293391241524,1,1.081727964293637,0.4117499510914956
0.03053327705079499,0.04376823676531889,0.025698047936743268,0.003436426116838488,0.003787878787878788,0.008348794063079777,0.02354480052321779,0.22727272727272724,0.021404109589041095,0.014629049111807735,0.015151515151515152,0.025210084033613446,0.014968966776195691,0.007604768835715579,0.10124345739920222,0.0014117582438481556,0.007604768834901037,1,0.11254322842233519,0.7710940882618597
0.04010130856901646,0.06836181742392664,0.04991351618482827,0.07731958762886598,0.08522727272727272,0.0,0.018312622629169394,0.3181818181818182,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.16238880179784246,0.00760108838931754,0.03210293391241524,1,1.9280582686604744,0.4566475916879746
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.02289077828646174,0.4999999999999999,0.06892123287671233,0.06060606060606061,0.05723905723905725,0.07689075630252101,0.058415480102227094,0.032102933899831994,0.24836309598196898,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.5542787803154748
0.03799071338117349,0.07253022092538558,0.04497158388930072,0.07731958762886598,0.08522727272727272,0.007050092764378478,0.02289077828646174,0.4090909090909091,0.04794520547945205,0.034482758620689655,0.03423120089786757,0.0546218487394958,0.03431909456005842,0.02072012319885464,0.18309880519098615,0.006444234429393284,0.020720123150221238,1,2.0351697975059246,0.6025202932228135
0.019417475728155338,0.046686119216340145,0.021497405485544848,0.006872852233676976,0.08522727272727272,0.001484230055658627,0.017004578155657292,0.45454545454545453,0.047089041095890405,0.03761755485893417,0.040965207631874306,0.0546218487394958,0.03979554581964221,0.02396879967782886,0.2509187699065615,0.00760108838931754,0.02396879963598812,1,0.35393366245074803,0.8756906769464878
0.014774166314900802,0.0025010421008753647,0.01927353595255745,0.041237113402061855,0.03787878787878788,0.0025974025974025974,0.008502289077828646,0.0,0.004280821917808219,0.0031347962382445144,0.003928170594837262,0.004201680672268907,0.003650967506389193,0.0011313703519134734,0.00617917816296119,4.3676501517622834e-05,0.0011313703496501047,1,2.7909745665924652,0.5754445599203889
0.04129731250879415,0.040433513964151735,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.017658600392413345,0.045454545454545456,0.012842465753424657,0.007314524555903867,0.008417508417508417,0.013445378151260505,0.008032128514056224,0.003501699712784412,0.0185375344518085,0.00020165998151309796,0.0035016996767062063,1,1.8722214766620642,0.4275864876719378
0.0045026030673983395,0.012922050854522719,0.007659995058067705,0.0,0.0,0.0,0.002616088947024199,0.0,0.0008561643835616438,0.0,0.0005611672278338945,0.0008403361344537816,0.00036509675063891927,9.835813437141755e-05,0.0,2.8035963649116786e-06,9.835815214104623e-05,1,0.0,0.5808879929854636
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.07196969696969698,0.0,0.029431000654022238,0.36363636363636365,0.05650684931506848,0.03761755485893417,0.03759820426487094,0.06218487394957984,0.037604965315808696,0.023351009993687003,0.15079039217874787,0.0060963311272177936,0.02335100995905306,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.2727272727272727,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.12845034934634342,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07419758232596915,0.0506548060291574,0.041237113402061855,0.045454545454545456,0.008348794063079777,0.02746893394375409,0.0,0.009417808219178082,0.00522466039707419,0.00617283950617284,0.009243697478991598,0.005841548010222709,0.0023067054366207856,0.0,6.575024035745e-05,0.0023067053674666552,1,0.9985181208864342,0.6651345363785699
0.030111158013226395,0.07565652355147978,0.04497158388930072,0.027491408934707903,0.030303030303030304,0.0,0.017658600392413345,0.045454545454545456,0.0025684931506849314,0.0020898641588296763,0.002244668911335578,0.0033613445378151263,0.002190580503833516,0.0006669239459932583,0.027806301677712753,5.057797699316315e-05,0.0006669238741585129,1,0.9129670787006577,0.5864275946166668
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.02550686723348594,0.18181818181818182,0.010273972602739725,0.008359456635318705,0.007295173961840629,0.013445378151260505,0.007667031763417305,0.0033528202974833403,0.08127995873882957,0.0005235247388290778,0.0033528202603499875,1,1.8722214766620642,0.6176249266372434
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.029431000654022238,0.4999999999999999,0.03595890410958903,0.034482758620689655,0.031986531986531994,0.04453781512605042,0.03285870755750274,0.018918561719809917,0.28151186040296633,0.00760108838931754,0.018918561660658535,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.027491408934707903,0.022727272727272728,0.008348794063079777,0.029431000654022238,0.045454545454545456,0.01113013698630137,0.00626959247648903,0.007295173961840629,0.011764705882352941,0.006936838262139467,0.002927657486050129,0.0185375344518085,0.00016893502774159333,0.002927657450033409,1,0.6656787472576228,0.7126441461198962
0.027015618404390037,0.04626927886619425,0.026192241166296024,0.0,0.0,0.008348794063079777,0.014388489208633094,0.0,0.0008561643835616438,0.0,0.0005611672278338945,0.0008403361344537816,0.00036509675063891927,9.835813437141755e-05,0.0,2.8035963649116786e-06,9.835815214104623e-05,1,0.0,0.5325792071110962
0.04129731250879415,0.033764068361817424,0.0506548060291574,0.01718213058419244,0.01893939393939394,0.008348794063079777,0.013080444735120995,0.18181818181818182,0.010273972602739725,0.007314524555903867,0.008417508417508417,0.013445378151260505,0.008032128514056224,0.003501699712784412,0.09553960063909575,0.0006247195409108474,0.0035016996767062063,1,0.4160492170360143,0.3167307316088428
0.030111158013226395,0.07461442267611505,0.046948356807511735,0.003436426116838488,0.003787878787878788,0.0,0.017004578155657292,0.0909090909090909,0.0059931506849315065,0.0041797283176593526,0.003928170594837262,0.007563025210084034,0.004016064257028113,0.0015342571512972733,0.037075068903617,0.00013526793870770887,0.0015342570782985343,1,0.11412088483758222,0.5647080540753087
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.004081632653061224,0.029431000654022238,0.045454545454545456,0.023116438356164382,0.018808777429467086,0.020763187429854096,0.023529411764705882,0.020080321285140562,0.00991450364699739,0.03177863048351813,0.000770553443666321,0.009914503578099487,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.045454545454545456,0.0008561643835616438,0.0010449320794148381,0.001122334455667789,0.0016806722689075631,0.001095290251916758,0.0002856251205902565,0.037075068903617,2.8495064920268753e-05,0.0002856250491533832,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.045454545454545456,0.007705479452054794,0.0041797283176593526,0.005050505050505051,0.008403361344537816,0.004746257758305951,0.0018485099946608061,0.0185375344518085,0.00010741507306986545,0.001848510011957352,1,1.8722214766620642,0.7126441461198962
0.026171380329252848,0.07565652355147978,0.0363232023721275,0.010309278350515464,0.011363636363636364,0.0,0.02550686723348594,0.0,0.0008561643835616438,0.0010449320794148381,0.0005611672278338945,0.0008403361344537816,0.0007301935012778386,0.0001549462725563125,0.0,4.416582412543518e-06,0.00015494620102632673,1,0.3938991494400986,0.9745719308907083
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0033395176252319107,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.30923977923055535,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.2994866344230156,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.06529209621993128,0.07196969696969698,0.0,0.029431000654022238,0.13636363636363635,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.07085842607209814,0.00666694846589738,0.03210293391241524,1,1.5809870247368543,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.029431000654022238,0.18181818181818182,0.06763698630136986,0.06217345872518287,0.058361391694725026,0.06974789915966388,0.05969331872946331,0.032102933899831994,0.11585959032380314,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.029431000654022238,0.18181818181818182,0.04280821917808218,0.030303030303030307,0.031986531986531994,0.0453781512605042,0.03139832055494707,0.01817458466754049,0.08687197517975699,0.0029552993624017746,0.018174584662023503,1,1.8722214766620642,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.029431000654022238,0.13636363636363635,0.05308219178082191,0.03343782654127482,0.03591470258136925,0.0546218487394958,0.03504928806133626,0.021153280063669955,0.0579665759659833,0.0024947389363189935,0.02115328007211518,1,1.8722214766620642,0.7126441461198962
0.010271563247502462,0.00500208420175073,0.017296763034346428,0.024054982817869414,0.0,0.0,0.003924133420536298,0.18181818181818182,0.02482876712328767,0.06217345872518287,0.058361391694725026,0.027731092436974792,0.05969331872946331,0.032102933899831994,0.30923977923055535,0.00760108838931754,0.03210293391241524,1,2.3416728851699045,0.3820013881628192
0.005346841142535528,0.0029178824510212586,0.008401284902396836,0.020618556701030927,0.003787878787878788,0.0,0.003924133420536298,0.18181818181818182,0.019691780821917807,0.021943573667711602,0.019079685746352413,0.0226890756302521,0.020080321285140562,0.00981496874791149,0.11663198758027013,0.002052762446100254,0.009814968721868015,1,3.8554916182972514,0.7337789803299544
0.005346841142535528,0.0029178824510212586,0.008401284902396836,0.020618556701030927,0.003787878787878788,0.0,0.003924133420536298,0.18181818181818182,0.0273972602739726,0.02925809822361547,0.026374859708193043,0.030252100840336138,0.027382256297918947,0.01435589053403115,0.11628089791149876,0.0029887653425487016,0.01435589047893879,1,3.8554916182972514,0.7337789803299544
0.00675390460109751,0.00500208420175073,0.011366444279713367,0.030927835051546393,0.0,0.0,0.003270111183780249,0.0909090909090909,0.012842465753424657,0.03134796238244514,0.027497194163860834,0.014285714285714287,0.028842643300474625,0.012213406154143328,0.15525185103389622,0.0032807690780082836,0.012213406131413272,1,4.578574662108679,0.4841091587361477
0.006191079217672717,0.007503126302626095,0.009389671361502348,0.013745704467353952,0.015151515151515152,0.0,0.003270111183780249,0.045454545454545456,0.003424657534246575,0.01149425287356322,0.007295173961840629,0.004201680672268907,0.008762322015334063,0.002534609756222705,0.08527265847831911,0.00041394259411047234,0.002534609685616038,1,2.2198851119544063,0.528111974802757
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.04810996563573883,0.05681818181818182,0.0,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.30923977923055535,0.00760108838931754,0.03210293391241524,1,1.1649378077008399,0.7126441461198962
0.04129731250879415,0.07565652355147978,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.008348794063079777,0.029431000654022238,0.4999999999999999,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.30923977923055535,0.00760108838931754,0.03210293391241524,1,1.8722214766620642,0.7126441461198962
0.04010130856901646,0.06252605252188412,0.04843093649617,0.07731958762886598,0.08522727272727272,0.007421150278293135,0.02419882275997384,0.2727272727272727,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.1847574266906664,0.00760108838931754,0.03210293391241524,1,1.9280582686604744,0.6034271747305378
0.04038272126072886,0.06502709462275949,0.0506548060291574,0.020618556701030927,0.01893939393939394,0.0018552875695732837,0.029431000654022238,0.18181818181818182,0.06892123287671233,0.06217345872518287,0.058361391694725026,0.07689075630252101,0.05969331872946331,0.032102933899831994,0.08390673489688981,0.00760108838931754,0.03210293391241524,1,0.5105660413985038,0.7287837706685641
0.04129731250879415,0.0716965402250938,0.0506548060291574,0.07731958762886598,0.08522727272727272,0.0,0.029431000654022238,0.2727272727272727,0.023972602739726026,0.026123301985370953,0.019079685746352413,0.028571428571428574,0.02154070828769624,0.01118812966662556,0.13807267039839866,0.0027093658372967498,0.011188129590450612,1,1.8722214766620642,0.7126441461198962
0.030251864359082593,0.05085452271779908,0.025945144551519646,0.003436426116838488,0.04166666666666667,0.008348794063079777,0.02616088947024199,0.045454545454545456,0.004280821917808219,0.0031347962382445144,0.003928170594837262,0.005042016806722689,0.003650967506389193,0.00121390676250859,0.03089589074065581,9.566200366090225e-05,0.001213906726675429,1,0.11359010756965877,0.8647409104714378
0.018151118615449557,0.043351396415172994,0.026933531010625154,0.0,0.0,0.0,0.015042511445389144,0.0,0.0025684931506849314,0.0031347962382445144,0.0016835016835016836,0.002521008403361345,0.002190580503833516,0.0005917947119887155,0.0,1.686849302204393e-05,0.000591794649087802,1,0.0,0.8286917777512881
